dbp_id,old_M1c,old_M2,old_M3,L1,L1c,L2,context_note
DBP35,-0.0129602647882768,0.0806456003273983,0.0476833401441323,-0.19188241338180428,-0.18878199820679767,-0.18717622209457505,old columns are frozen v0.5 primary seed-mean values; local columns are Phase 5A smoke only
DBP5,0.0605058647798824,-0.0292578697684252,0.0681994864261754,-0.33568963867770885,-0.3356052834530642,-0.3380243134627843,old columns are frozen v0.5 primary seed-mean values; local columns are Phase 5A smoke only
