split_type,fold_id,seed,dbp_id,protein_cluster,combined_component,model,n_units,spearman,ndcg_1pct,ndcg_5pct,pairwise_accuracy,top1pct_recovery,training_proteins,test_proteins,runtime_seconds,training_pair_count,development_exposed,status
combined_component_loco,combined_component_loco_fold_1,43,DBP3,protein_cluster_1,combined_component_1,M1c,8192,0.09103429426508403,0.5869962426761249,0.5331410942541748,0.533475,0.024390243902439025,DBP35|DBP48|DBP5|DBP6|DBP9,DBP1|DBP3,1.495561000003363,2560,True,complete
combined_component_loco,combined_component_loco_fold_1,43,DBP1,protein_cluster_1,combined_component_1,M2,8192,0.02347981161154756,0.6065611433595751,0.5762585776226831,0.509475,0.0,DBP35|DBP48|DBP5|DBP6|DBP9,DBP1|DBP3,1.8309650000010151,2560,True,complete
combined_component_loco,combined_component_loco_fold_1,43,DBP3,protein_cluster_1,combined_component_1,M2,8192,0.15360740125183978,0.7599871559709983,0.6635233846323161,0.551625,0.0,DBP35|DBP48|DBP5|DBP6|DBP9,DBP1|DBP3,1.8309650000010151,2560,True,complete
combined_component_loco,combined_component_loco_fold_1,43,DBP1,protein_cluster_1,combined_component_1,M3,8192,0.238005389776943,0.6190268486901237,0.6431847431935047,0.578825,0.0,DBP35|DBP48|DBP5|DBP6|DBP9,DBP1|DBP3,2.405896099997335,2560,True,complete
combined_component_loco,combined_component_loco_fold_1,43,DBP3,protein_cluster_1,combined_component_1,M3,8192,0.13834569682513476,0.5973958115327702,0.5998293951723024,0.548175,0.0,DBP35|DBP48|DBP5|DBP6|DBP9,DBP1|DBP3,2.405896099997335,2560,True,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP35,protein_cluster_2,combined_component_2,M0,8192,0.15807424676896323,0.8122068931349675,0.7010378301530009,0.5555527776388819,0.25609756097560976,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.5879046999907587,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP5,protein_cluster_2,combined_component_2,M0,8192,0.008052792017245708,0.7219855493915013,0.5811598068528502,0.502825,0.12195121951219512,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.5879046999907587,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP6,protein_cluster_4,combined_component_2,M0,8192,0.2666535913686552,0.7939410192549022,0.7092178226151213,0.586425,0.2073170731707317,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.5879046999907587,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP9,protein_cluster_4,combined_component_2,M0,8192,0.00460317490093126,0.5945502170623248,0.53331149737337,0.498075,0.012195121951219513,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.5879046999907587,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP35,protein_cluster_2,combined_component_2,M1,8192,-0.12658165375573274,0.31088384369837657,0.36196705167606985,0.45744787239361967,0.0,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8913047999958508,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP5,protein_cluster_2,combined_component_2,M1,8192,-0.05045896255294629,0.7703546325078796,0.6039212053810937,0.481275,0.15853658536585366,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8913047999958508,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP6,protein_cluster_4,combined_component_2,M1,8192,-0.029582204801234087,0.6648713087318405,0.5913579760261912,0.484225,0.0975609756097561,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8913047999958508,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP9,protein_cluster_4,combined_component_2,M1,8192,0.09980562063665985,0.5303252414630528,0.5352071427681221,0.531325,0.012195121951219513,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8913047999958508,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP35,protein_cluster_2,combined_component_2,M1c,8192,-0.07222558286088193,0.47009451161021376,0.4728015096080444,0.47629881494074705,0.10975609756097561,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8105964000133099,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP5,protein_cluster_2,combined_component_2,M1c,8192,-0.15357945677943696,0.6254795368928171,0.5318541004867952,0.446225,0.10975609756097561,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8105964000133099,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP6,protein_cluster_4,combined_component_2,M1c,8192,0.1746045006640435,0.8107022689419537,0.6825014609080416,0.555025,0.24390243902439024,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8105964000133099,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP9,protein_cluster_4,combined_component_2,M1c,8192,-0.022990014220134348,0.5638353814207311,0.5113387443542396,0.497575,0.012195121951219513,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8105964000133099,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP35,protein_cluster_2,combined_component_2,M2,8192,0.05937652631823663,0.7573602352704147,0.6459164734720957,0.5231511575578779,0.15853658536585366,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.7951592000026722,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP5,protein_cluster_2,combined_component_2,M2,8192,-0.11186447714580643,0.5570139373119076,0.5158959003519671,0.464425,0.12195121951219512,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.7951592000026722,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP6,protein_cluster_4,combined_component_2,M2,8192,0.25208341989965777,0.792181854919472,0.6888836872917667,0.582725,0.17073170731707318,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.7951592000026722,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP9,protein_cluster_4,combined_component_2,M2,8192,-0.07630603002034102,0.6411066086010277,0.5274863960708756,0.471875,0.012195121951219513,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.7951592000026722,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP35,protein_cluster_2,combined_component_2,M3,8192,-0.13252877264163007,0.42645993178407265,0.42582259827786795,0.46019800990049503,0.0,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.420186699993792,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP5,protein_cluster_2,combined_component_2,M3,8192,-0.2843145404242391,0.3118843634699798,0.36249107724275065,0.409525,0.0,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.420186699993792,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP6,protein_cluster_4,combined_component_2,M3,8192,0.09674436046455917,0.7888407912604392,0.6756037974276592,0.531475,0.0,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.420186699993792,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,17,DBP9,protein_cluster_4,combined_component_2,M3,8192,-0.09788668862354122,0.6452962768352861,0.5453739312928064,0.468425,0.0,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.420186699993792,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP35,protein_cluster_2,combined_component_2,M0,8192,0.17070084102065963,0.8792359805119611,0.7586050657922685,0.5572528626431321,0.34146341463414637,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.6780111999978544,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP5,protein_cluster_2,combined_component_2,M0,8192,0.08606262405951623,0.809660934893494,0.6667290260877743,0.527025,0.2682926829268293,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.6780111999978544,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP6,protein_cluster_4,combined_component_2,M0,8192,0.25759830915867993,0.8073238417614282,0.7292396614879065,0.579025,0.2926829268292683,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.6780111999978544,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP9,protein_cluster_4,combined_component_2,M0,8192,0.027944401807088244,0.6282727332738173,0.5537103058921705,0.506075,0.024390243902439025,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.6780111999978544,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP35,protein_cluster_2,combined_component_2,M1,8192,-0.09790568750509814,0.3742954727074213,0.40463207326979034,0.4667983399169959,0.012195121951219513,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8672737999877427,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP5,protein_cluster_2,combined_component_2,M1,8192,-0.16257621081899848,0.5142234574213302,0.4443678483639831,0.443875,0.07317073170731707,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8672737999877427,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP6,protein_cluster_4,combined_component_2,M1,8192,0.23822515678715447,0.7250082287014447,0.6583814486310314,0.569375,0.13414634146341464,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8672737999877427,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP9,protein_cluster_4,combined_component_2,M1,8192,-0.02316055092835702,0.5816181096587688,0.5245881119220255,0.489575,0.012195121951219513,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8672737999877427,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP35,protein_cluster_2,combined_component_2,M1c,8192,-0.11295102756091947,0.3725837005826554,0.40122835199741985,0.4617980899044952,0.0,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.9967770999937784,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP5,protein_cluster_2,combined_component_2,M1c,8192,-0.201932714801392,0.5801143204194934,0.46945651190326315,0.433125,0.12195121951219512,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.9967770999937784,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP6,protein_cluster_4,combined_component_2,M1c,8192,0.21559785542959217,0.7875505033982694,0.6571409804029859,0.563525,0.1951219512195122,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.9967770999937784,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP9,protein_cluster_4,combined_component_2,M1c,8192,-0.09999545622366018,0.5921973862023177,0.5143049407806827,0.465175,0.012195121951219513,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.9967770999937784,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP35,protein_cluster_2,combined_component_2,M2,8192,0.18995748713891622,0.8238004437434797,0.7435904552951166,0.563903195159758,0.2804878048780488,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.090514899988193,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP5,protein_cluster_2,combined_component_2,M2,8192,0.10454905797425468,0.7101350278333103,0.6575494003005915,0.531275,0.15853658536585366,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.090514899988193,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP6,protein_cluster_4,combined_component_2,M2,8192,0.25880770171510964,0.8112647253017673,0.7240765699633988,0.581875,0.23170731707317074,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.090514899988193,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP9,protein_cluster_4,combined_component_2,M2,8192,0.048476951613167854,0.5765866672973062,0.547878268858938,0.515025,0.012195121951219513,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.090514899988193,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP35,protein_cluster_2,combined_component_2,M3,8192,-0.17401289417421337,0.32672180501991155,0.3370674098239819,0.44219710985549276,0.0,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.7694991000025766,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP5,protein_cluster_2,combined_component_2,M3,8192,0.1671446323334036,0.5992742023743569,0.5484437687704483,0.551925,0.06097560975609756,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.7694991000025766,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP6,protein_cluster_4,combined_component_2,M3,8192,0.015867056007382488,0.6352860873920226,0.5535295032640458,0.504425,0.06097560975609756,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.7694991000025766,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,29,DBP9,protein_cluster_4,combined_component_2,M3,8192,0.18739455114430673,0.6143278638904466,0.560498574819999,0.564475,0.036585365853658534,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.7694991000025766,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP35,protein_cluster_2,combined_component_2,M0,8192,0.176955327445384,0.9184263231056714,0.7522570157910308,0.5579528976448822,0.3902439024390244,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.6216349000023911,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP5,protein_cluster_2,combined_component_2,M0,8192,0.06858894995101625,0.8102061495933547,0.645214803633312,0.521825,0.2682926829268293,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.6216349000023911,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP6,protein_cluster_4,combined_component_2,M0,8192,0.27054991843138154,0.9060247988893337,0.7510729032028651,0.590825,0.34146341463414637,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.6216349000023911,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP9,protein_cluster_4,combined_component_2,M0,8192,0.0173456178257317,0.691281197114329,0.5692754467890055,0.503675,0.024390243902439025,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.6216349000023911,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP35,protein_cluster_2,combined_component_2,M1,8192,-0.12327309400770811,0.3824794504734204,0.4128953173508562,0.45904795239761986,0.012195121951219513,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8614386999979615,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP5,protein_cluster_2,combined_component_2,M1,8192,-0.23307041372730258,0.39286796114316996,0.3893520894120698,0.421175,0.0,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8614386999979615,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP6,protein_cluster_4,combined_component_2,M1,8192,0.23468347651257096,0.7432069314723352,0.6890566287412818,0.577725,0.07317073170731707,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8614386999979615,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP9,protein_cluster_4,combined_component_2,M1,8192,-0.11683369451920482,0.5213897457668112,0.5147060559849079,0.463675,0.036585365853658534,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8614386999979615,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP35,protein_cluster_2,combined_component_2,M1c,8192,-0.1170118481855149,0.4532315763642294,0.45693064364405217,0.4624481224061203,0.036585365853658534,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.0213800999918021,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP5,protein_cluster_2,combined_component_2,M1c,8192,-0.06977740089395906,0.7206634744720911,0.6020493731328285,0.471825,0.12195121951219512,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.0213800999918021,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP6,protein_cluster_4,combined_component_2,M1c,8192,0.12840540449480933,0.7695434935871089,0.6602783316088883,0.541525,0.15853658536585366,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.0213800999918021,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP9,protein_cluster_4,combined_component_2,M1c,8192,-0.0373243577408732,0.5423444482337526,0.5195569073724339,0.491925,0.012195121951219513,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.0213800999918021,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP35,protein_cluster_2,combined_component_2,M2,8192,0.11538898982549542,0.647902990307067,0.6377539234135573,0.5357517875893795,0.10975609756097561,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8956960999930743,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP5,protein_cluster_2,combined_component_2,M2,8192,0.04715524075135121,0.5939536634925607,0.5938232788534933,0.513425,0.08536585365853659,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8956960999930743,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP6,protein_cluster_4,combined_component_2,M2,8192,0.20221668133210202,0.72300201633806,0.6883993367854514,0.563825,0.12195121951219512,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8956960999930743,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP9,protein_cluster_4,combined_component_2,M2,8192,-0.03304917014212009,0.5800219504659846,0.5669489085703977,0.485375,0.024390243902439025,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,0.8956960999930743,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP35,protein_cluster_2,combined_component_2,M3,8192,-0.08922312216724029,0.5573691266044478,0.49362681342336356,0.4718985949297465,0.07317073170731707,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.1345880000008037,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP5,protein_cluster_2,combined_component_2,M3,8192,-0.15362072677886227,0.5680228996073782,0.5067154824517077,0.451375,0.04878048780487805,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.1345880000008037,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP6,protein_cluster_4,combined_component_2,M3,8192,0.24058955020329703,0.7583948224577534,0.6767948261198751,0.582075,0.21951219512195122,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.1345880000008037,1536,False,complete
combined_component_loco,combined_component_loco_fold_2,43,DBP9,protein_cluster_4,combined_component_2,M3,8192,-0.09831903546030342,0.579710267975458,0.514963923254031,0.464175,0.012195121951219513,DBP1|DBP3|DBP48,DBP35|DBP5|DBP6|DBP9,1.1345880000008037,1536,False,complete
combined_component_loco,combined_component_loco_fold_3,17,DBP48,protein_cluster_3,combined_component_3,M0,8192,-0.20299364023121,0.41095059021491337,0.39886372782161217,0.43644682234111704,0.0,DBP1|DBP3|DBP35|DBP5|DBP6|DBP9,DBP48,1.2559770999941975,3072,False,complete
combined_component_loco,combined_component_loco_fold_3,17,DBP48,protein_cluster_3,combined_component_3,M1,8192,-0.0659525095896406,0.5579367718180597,0.4953246057543583,0.4799989999499975,0.04878048780487805,DBP1|DBP3|DBP35|DBP5|DBP6|DBP9,DBP48,1.7373650999943493,3072,False,complete
combined_component_loco,combined_component_loco_fold_3,17,DBP48,protein_cluster_3,combined_component_3,M1c,8192,-0.16433443269185333,0.5345922601932843,0.46704256066584926,0.44914745737286865,0.0,DBP1|DBP3|DBP35|DBP5|DBP6|DBP9,DBP48,1.8724732999980915,3072,False,complete
combined_component_loco,combined_component_loco_fold_3,17,DBP48,protein_cluster_3,combined_component_3,M2,8192,-0.18326613118926852,0.5149483501657215,0.5130433580870577,0.44374718735936797,0.0,DBP1|DBP3|DBP35|DBP5|DBP6|DBP9,DBP48,1.8702691000071354,3072,False,complete
combined_component_loco,combined_component_loco_fold_3,17,DBP48,protein_cluster_3,combined_component_3,M3,8192,-0.25593261407618806,0.549687807108357,0.4538961865200401,0.41619580979048953,0.0,DBP1|DBP3|DBP35|DBP5|DBP6|DBP9,DBP48,2.4362934999953723,3072,False,complete
combined_component_loco,combined_component_loco_fold_3,29,DBP48,protein_cluster_3,combined_component_3,M0,8192,-0.13264823054087901,0.4846042076567744,0.5020400683731903,0.4583979198959948,0.012195121951219513,DBP1|DBP3|DBP35|DBP5|DBP6|DBP9,DBP48,1.1750023000058718,3072,False,complete
