model,runtime_seconds,training_proteins,test_proteins
M0_CandidateDNAOnly,1.0108589000010397,DBP35|DBP48|DBP5|DBP6|DBP9,DBP1|DBP3
M1_ProteinCandidate,1.2522718999971403,DBP35|DBP48|DBP5|DBP6|DBP9,DBP1|DBP3
M2_TargetCandidateOnly,1.5441250000003492,DBP35|DBP48|DBP5|DBP6|DBP9,DBP1|DBP3
M3_ProteinTargetCandidate,1.9922914000053424,DBP35|DBP48|DBP5|DBP6|DBP9,DBP1|DBP3
M1c_ProteinCandidateCapacityMatched,1.4206715000036638,DBP35|DBP48|DBP5|DBP6|DBP9,DBP1|DBP3
