split_type,fold_id,dbp_id,protein_cluster,combined_component,development_exposed,M0,M1,M1c,M2,M3,M0_seed_sd,M1_seed_sd,M1c_seed_sd,M2_seed_sd,M3_seed_sd,delta_m3_minus_m1,delta_m3_minus_m1c,delta_m3_minus_m2
protein_cluster_loco,protein_cluster_loco_fold_1,DBP1,protein_cluster_1,combined_component_1,True,0.22230225721693012,0.3892900279795395,0.369113534786827,0.03326358396922102,0.049965210971592504,0.012517822908177954,0.05606110667061645,0.08904833371045451,0.2580732172558644,0.21958655717047745,-0.339324817007947,-0.3191483238152345,0.01670162700237148
protein_cluster_loco,protein_cluster_loco_fold_1,DBP3,protein_cluster_1,combined_component_1,True,0.22363778565539746,0.09152929773977148,0.13459786844226282,0.14793350886239087,0.11185805274195697,0.030937750335762078,0.040661954325848806,0.0629710798013313,0.04802566215280299,0.023537779689890816,0.020328755002185492,-0.02273981570030585,-0.036075456120433905
protein_cluster_loco,protein_cluster_loco_fold_2,DBP35,protein_cluster_2,combined_component_2,False,0.12495071006359587,-0.03569770525876804,-0.012960264788276813,0.08064560032739833,0.04768334014413234,0.07689717179491401,0.08380600167268298,0.07976358409947117,0.06306045607860808,0.10242814415611373,0.08338104540290038,0.060643604932409154,-0.032962260183265986
protein_cluster_loco,protein_cluster_loco_fold_2,DBP5,protein_cluster_2,combined_component_2,False,0.032370343568112026,0.05576127261303032,0.06050586477988248,-0.02925786976842522,0.06819948642617549,0.10224950128130597,0.1176438106068962,0.12304532342742078,0.09841925684001133,0.22983565285897326,0.012438213813145166,0.00769362164629301,0.0974573561946007
protein_cluster_loco,protein_cluster_loco_fold_3,DBP48,protein_cluster_3,combined_component_3,False,-0.15854388456717958,-0.10093180000484185,-0.15544903110730582,-0.13849258602956285,-0.19511446005088265,0.038669240771090095,0.08063161269036005,0.02164630184747982,0.04087866706726538,0.05267618926994712,-0.0941826600460408,-0.03966542894357683,-0.056621874021319796
protein_cluster_loco,protein_cluster_loco_fold_4,DBP6,protein_cluster_4,combined_component_2,False,0.19670199372223537,-0.01616520619180004,0.005164841314246654,0.09253224567188073,0.07244154032228539,0.02395983035244529,0.017800940955483395,0.01654683460022217,0.04609725286398221,0.025174447833402842,0.08860674651408543,0.06727669900803873,-0.02009070534959534
protein_cluster_loco,protein_cluster_loco_fold_4,DBP9,protein_cluster_4,combined_component_2,False,0.09622825655133112,0.20120729815928243,0.18423363842291315,0.038764479230060274,0.0715071168027155,0.0367837803341733,0.005782919690590514,0.01694711556312799,0.13517874592971169,0.07887636136494965,-0.1297001813565669,-0.11272652162019765,0.03274263757265523
