split_name,fold_id,train_proteins,test_proteins,n_train_proteins,n_test_proteins,n_rc_units_per_protein,training_pair_count,status
protein_cluster_loco,protein_cluster_loco_fold_1,DBP35|DBP48|DBP5|DBP6|DBP9,DBP1|DBP3,5,2,8192,2560,NOT PRIMARY SCIENTIFIC RESULT
